vmax_inner_option,km_inner_option,vmax_outer_option,km_outer_option,ki_option,r2
2.0,0.8333333333333333,0.5,4.0,2.154434690031884,-1.4029738684035928
2.0,0.8333333333333333,0.5,4.0,4.641588833612778,-1.401902227699146
2.0,0.8333333333333333,0.5,4.0,10.0,-1.4014042735428287
2.0,0.8333333333333333,0.8333333333333333,2.0,1.0,0.2729745268083522
2.0,0.8333333333333333,0.8333333333333333,2.0,2.154434690031884,0.28254170829383807
2.0,0.8333333333333333,0.8333333333333333,2.0,4.641588833612778,0.28707363448888723
2.0,0.8333333333333333,0.8333333333333333,2.0,10.0,0.28916002979193944
2.0,0.8333333333333333,0.8333333333333333,2.6666666666666665,1.0,0.1271431100768866
2.0,0.8333333333333333,0.8333333333333333,2.6666666666666665,2.154434690031884,0.13886173055013007
2.0,0.8333333333333333,0.8333333333333333,2.6666666666666665,4.641588833612778,0.1443373787305433
2.0,0.8333333333333333,0.8333333333333333,2.6666666666666665,10.0,0.14689194278854434
2.0,0.8333333333333333,0.8333333333333333,3.333333333333333,1.0,-0.008906951699429788
2.0,0.8333333333333333,0.8333333333333333,3.333333333333333,2.154434690031884,0.004328206376977506
2.0,0.8333333333333333,0.8333333333333333,3.333333333333333,4.641588833612778,0.010826747831043981
2.0,0.8333333333333333,0.8333333333333333,3.333333333333333,10.0,0.013673317124397344
2.0,0.8333333333333333,0.8333333333333333,4.0,1.0,-0.13391638097637704
2.0,0.8333333333333333,0.8333333333333333,4.0,2.154434690031884,-0.11988003522053381
2.0,0.8333333333333333,0.8333333333333333,4.0,4.641588833612778,-0.1132870903331431
2.0,0.8333333333333333,0.8333333333333333,4.0,10.0,-0.11020990809639408
2.0,0.8333333333333333,1.1666666666666665,2.0,1.0,-1.5240810842445733
2.0,0.8333333333333333,1.1666666666666665,2.0,2.154434690031884,-1.662199724097274
2.0,0.8333333333333333,1.1666666666666665,2.0,4.641588833612778,-1.728824194079639
2.0,0.8333333333333333,1.1666666666666665,2.0,10.0,-1.760310596464575
2.0,0.8333333333333333,1.1666666666666665,2.6666666666666665,1.0,-0.3674608280486573
2.0,0.8333333333333333,1.1666666666666665,2.6666666666666665,2.154434690031884,-0.4756045886017335
2.0,0.8333333333333333,1.1666666666666665,2.6666666666666665,4.641588833612778,-0.5284622210285455
2.0,0.8333333333333333,1.1666666666666665,2.6666666666666665,10.0,-0.5535734932734451
2.0,0.8333333333333333,1.1666666666666665,3.333333333333333,1.0,0.32117648593541626
2.0,0.8333333333333333,1.1666666666666665,3.333333333333333,2.154434690031884,0.24437105678904236
2.0,0.8333333333333333,1.1666666666666665,3.333333333333333,4.641588833612778,0.20630536693491108
2.0,0.8333333333333333,1.1666666666666665,3.333333333333333,10.0,0.18806129130135518
2.0,0.8333333333333333,1.1666666666666665,4.0,1.0,0.709728113202939
2.0,0.8333333333333333,1.1666666666666665,4.0,2.154434690031884,0.6606207168866916
2.0,0.8333333333333333,1.1666666666666665,4.0,4.641588833612778,0.6358166235630374
2.0,0.8333333333333333,1.1666666666666665,4.0,10.0,0.6238258441066011
2.0,0.8333333333333333,1.5,2.0,1.0,-107.43816445169539
2.0,0.8333333333333333,1.5,2.0,2.154434690031884,-113.14021976107185
2.0,0.8333333333333333,1.5,2.0,4.641588833612778,-115.95217161659386
2.0,0.8333333333333333,1.5,2.0,10.0,-117.63584768097326
2.0,0.8333333333333333,1.5,2.6666666666666665,1.0,-70.0486475451523
2.0,0.8333333333333333,1.5,2.6666666666666665,2.154434690031884,-75.07495176995744
2.0,0.8333333333333333,1.5,2.6666666666666665,4.641588833612778,-77.30381674589421
2.0,0.8333333333333333,1.5,2.6666666666666665,10.0,-78.21261659261009
2.0,0.8333333333333333,1.5,3.333333333333333,1.0,-46.42033077971917
2.0,0.8333333333333333,1.5,3.333333333333333,2.154434690031884,-50.11681296118302
2.0,0.8333333333333333,1.5,3.333333333333333,4.641588833612778,-51.77443219550942
2.0,0.8333333333333333,1.5,3.333333333333333,10.0,-52.72361619836225
2.0,0.8333333333333333,1.5,4.0,1.0,-30.885462090777462
2.0,0.8333333333333333,1.5,4.0,2.154434690031884,-33.74232830914744
2.0,0.8333333333333333,1.5,4.0,4.641588833612778,-35.175068966386895
2.0,0.8333333333333333,1.5,4.0,10.0,-35.86534148017145
2.0,1.1666666666666665,0.5,2.0,1.0,-1.3932418039162067
2.0,1.1666666666666665,0.5,2.0,2.154434690031884,-1.3916992167539353
2.0,1.1666666666666665,0.5,2.0,4.641588833612778,-1.3909799732931725
2.0,1.1666666666666665,0.5,2.0,10.0,-1.3906454266326351
2.0,1.1666666666666665,0.5,2.6666666666666665,1.0,-1.4230261249859235
2.0,1.1666666666666665,0.5,2.6666666666666665,2.154434690031884,-1.421147814060364
2.0,1.1666666666666665,0.5,2.6666666666666665,4.641588833612778,-1.4204048895683985
2.0,1.1666666666666665,0.5,2.6666666666666665,10.0,-1.4198631537567392
2.0,1.1666666666666665,0.5,3.333333333333333,1.0,-1.4511598279957791
2.0,1.1666666666666665,0.5,3.333333333333333,2.154434690031884,-1.4490507630250389
2.0,1.1666666666666665,0.5,3.333333333333333,4.641588833612778,-1.4480565390909281
2.0,1.1666666666666665,0.5,3.333333333333333,10.0,-1.447600692442672
2.0,1.1666666666666665,0.5,4.0,1.0,-1.475935350609212
2.0,1.1666666666666665,0.5,4.0,2.154434690031884,-1.4740425925372658
2.0,1.1666666666666665,0.5,4.0,4.641588833612778,-1.473158318173311
2.0,1.1666666666666665,0.5,4.0,10.0,-1.4727466229140274
2.0,1.1666666666666665,0.8333333333333333,2.0,1.0,-0.12371167482421996
2.0,1.1666666666666665,0.8333333333333333,2.0,2.154434690031884,-0.11324024033140767
2.0,1.1666666666666665,0.8333333333333333,2.0,4.641588833612778,-0.10833527415594246
2.0,1.1666666666666665,0.8333333333333333,2.0,10.0,-0.10604888336885221
2.0,1.1666666666666665,0.8333333333333333,2.6666666666666665,1.0,-0.2512880948118943
2.0,1.1666666666666665,0.8333333333333333,2.6666666666666665,2.154434690031884,-0.23892475027249938
2.0,1.1666666666666665,0.8333333333333333,2.6666666666666665,4.641588833612778,-0.23311809454562016
2.0,1.1666666666666665,0.8333333333333333,2.6666666666666665,10.0,-0.23040799110546795
2.0,1.1666666666666665,0.8333333333333333,3.333333333333333,1.0,-0.3678294471835144
2.0,1.1666666666666665,0.8333333333333333,3.333333333333333,2.154434690031884,-0.3541313562275399
2.0,1.1666666666666665,0.8333333333333333,3.333333333333333,4.641588833612778,-0.34768290138668845
2.0,1.1666666666666665,0.8333333333333333,3.333333333333333,10.0,-0.3441754337012011
2.0,1.1666666666666665,0.8333333333333333,4.0,1.0,-0.47355081616758343
2.0,1.1666666666666665,0.8333333333333333,4.0,2.154434690031884,-0.4590157761415199
2.0,1.1666666666666665,0.8333333333333333,4.0,4.641588833612778,-0.4521535228194342
2.0,1.1666666666666665,0.8333333333333333,4.0,10.0,-0.4489443650650131
2.0,1.1666666666666665,1.1666666666666665,2.0,1.0,0.5849474096250603
2.0,1.1666666666666665,1.1666666666666665,2.0,2.154434690031884,0.5362641237693389
2.0,1.1666666666666665,1.1666666666666665,2.0,4.641588833612778,0.5132302711406671
2.0,1.1666666666666665,1.1666666666666665,2.0,10.0,0.5016965681212114
2.0,1.1666666666666665,1.1666666666666665,2.6666666666666665,1.0,0.8693478538965849
2.0,1.1666666666666665,1.1666666666666665,2.6666666666666665,2.154434690031884,0.8412940340235486
2.0,1.1666666666666665,1.1666666666666665,2.6666666666666665,4.641588833612778,0.8267894957898577
2.0,1.1666666666666665,1.1666666666666665,2.6666666666666665,10.0,0.8196798539735936
2.0,1.1666666666666665,1.1666666666666665,3.333333333333333,1.0,0.9765027156385465
2.0,1.1666666666666665,1.1666666666666665,3.333333333333333,2.154434690031884,0.9663640536211263
2.0,1.1666666666666665,1.1666666666666665,3.333333333333333,4.641588833612778,0.9604235663757504
2.0,1.1666666666666665,1.1666666666666665,3.333333333333333,10.0,0.9573802701753116
2.0,1.1666666666666665,1.1666666666666665,4.0,1.0,0.9805845219831231
2.0,1.1666666666666665,1.1666666666666665,4.0,2.154434690031884,0.9859465397627681
2.0,1.1666666666666665,1.1666666666666665,4.0,4.641588833612778,0.9874157589411274
2.0,1.1666666666666665,1.1666666666666665,4.0,10.0,0.9878732998809303
2.0,1.1666666666666665,1.5,2.0,1.0,-40.73923971136498
2.0,1.1666666666666665,1.5,2.0,2.154434690031884,-43.82934423729438
2.0,1.1666666666666665,1.5,2.0,4.641588833612778,-45.31730923453068
2.0,1.1666666666666665,1.5,2.0,10.0,-46.02913726676072
2.0,1.1666666666666665,1.5,2.6666666666666665,1.0,-25.677546610458602
2.0,1.1666666666666665,1.5,2.6666666666666665,2.154434690031884,-28.10055437772697
2.0,1.1666666666666665,1.5,2.6666666666666665,4.641588833612778,-29.340364039396796
2.0,1.1666666666666665,1.5,2.6666666666666665,10.0,-29.85259863867539
2.0,1.1666666666666665,1.5,3.333333333333333,1.0,-16.164925541847534
2.0,1.1666666666666665,1.5,3.333333333333333,2.154434690031884,-18.043581126800657
2.0,1.1666666666666665,1.5,3.333333333333333,4.641588833612778,-18.998334625373495
2.0,1.1666666666666665,1.5,3.333333333333333,10.0,-19.460688523970926
2.0,1.1666666666666665,1.5,4.0,1.0,-10.061019296747384
2.0,1.1666666666666665,1.5,4.0,2.154434690031884,-11.482667462037858
2.0,1.1666666666666665,1.5,4.0,4.641588833612778,-12.213133994865077
2.0,1.1666666666666665,1.5,4.0,10.0,-12.568948503561337
2.0,1.5,0.5,2.0,1.0,-1.4652836666825353
2.0,1.5,0.5,2.0,2.154434690031884,-1.4639283983028553
2.0,1.5,0.5,2.0,4.641588833612778,-1.463288978689687
2.0,1.5,0.5,2.0,10.0,-1.462991632503444
2.0,1.5,0.5,2.6666666666666665,1.0,-1.48804436239711
2.0,1.5,0.5,2.6666666666666665,2.154434690031884,-1.4866034319660488
2.0,1.5,0.5,2.6666666666666665,4.641588833612778,-1.4855404627702482
2.0,1.5,0.5,2.6666666666666665,10.0,-1.4851644974938578
2.0,1.5,0.5,3.333333333333333,1.0,-1.5097179667428615
2.0,1.5,0.5,3.333333333333333,2.154434690031884,-1.5077711997422925
2.0,1.5,0.5,3.333333333333333,4.641588833612778,-1.5068616644975634
2.0,1.5,0.5,3.333333333333333,10.0,-1.506440368188653
2.0,1.5,0.5,4.0,1.0,-1.5261891697722083
2.0,1.5,0.5,4.0,2.154434690031884,-1.5246088443163224
2.0,1.5,0.5,4.0,4.641588833612778,-1.5238798949051517
2.0,1.5,0.5,4.0,10.0,-1.5235408365240786
2.0,1.5,0.8333333333333333,2.0,1.0,-0.465273071533735
2.0,1.5,0.8333333333333333,2.0,2.154434690031884,-0.4554141062258239
2.0,1.5,0.8333333333333333,2.0,4.641588833612778,-0.4507832991529137
2.0,1.5,0.8333333333333333,2.0,10.0,-0.4486224881796397
2.0,1.5,0.8333333333333333,2.6666666666666665,1.0,-0.5711178071748708
2.0,1.5,0.8333333333333333,2.6666666666666665,2.154434690031884,-0.5596566838700874
2.0,1.5,0.8333333333333333,2.6666666666666665,4.641588833612778,-0.5542619177839592
2.0,1.5,0.8333333333333333,2.6666666666666665,10.0,-0.551741489850061
2.0,1.5,0.8333333333333333,3.333333333333333,1.0,-0.6665854509058122
2.0,1.5,0.8333333333333333,3.333333333333333,2.154434690031884,-0.6539592159935206
2.0,1.5,0.8333333333333333,3.333333333333333,4.641588833612778,-0.648006178487762
2.0,1.5,0.8333333333333333,3.333333333333333,10.0,-0.6452227290463519
2.0,1.5,0.8333333333333333,4.0,1.0,-0.7525015660117766
2.0,1.5,0.8333333333333333,4.0,2.154434690031884,-0.7391787178874005
2.0,1.5,0.8333333333333333,4.0,4.641588833612778,-0.7328652357071466
2.0,1.5,0.8333333333333333,4.0,10.0,-0.729910520652407
2.0,1.5,1.1666666666666665,2.0,1.0,0.9827419946676182
2.0,1.5,1.1666666666666665,2.0,2.154434690031884,0.9824353821128533
2.0,1.5,1.1666666666666665,2.0,4.641588833612778,0.9817053852103571
2.0,1.5,1.1666666666666665,2.0,10.0,0.9812320454993858
2.0,1.5,1.1666666666666665,2.6666666666666665,1.0,0.937919748755023
2.0,1.5,1.1666666666666665,2.6666666666666665,2.154434690031884,0.9497535959481216
2.0,1.5,1.1666666666666665,2.6666666666666665,4.641588833612778,0.9547550799866272
2.0,1.5,1.1666666666666665,2.6666666666666665,10.0,0.9569612603241306
2.0,1.5,1.1666666666666665,3.333333333333333,1.0,0.8401060881003503
2.0,1.5,1.1666666666666665,3.333333333333333,2.154434690031884,0.8624044315214172
2.0,1.5,1.1666666666666665,3.333333333333333,4.641588833612778,0.8724487304617627
2.0,1.5,1.1666666666666665,3.333333333333333,10.0,0.8770340974034857
2.0,1.5,1.1666666666666665,4.0,1.0,0.7144582396686547
2.0,1.5,1.1666666666666665,4.0,2.154434690031884,0.7458705972013385
2.0,1.5,1.1666666666666665,4.0,4.641588833612778,0.7599206987810937
2.0,1.5,1.1666666666666665,4.0,10.0,0.7664159071634711
2.0,1.5,1.5,2.0,1.0,-14.401602978803622
2.0,1.5,1.5,2.0,2.154434690031884,-15.817348872182304
2.0,1.5,1.5,2.0,4.641588833612778,-16.526754769274124
2.0,1.5,1.5,2.0,10.0,-16.86822932234431
2.0,1.5,1.5,2.6666666666666665,1.0,-8.334536859487212
2.0,1.5,1.5,2.6666666666666665,2.154434690031884,-9.4561653728722
2.0,1.5,1.5,2.6666666666666665,4.641588833612778,-10.030388025489057
2.0,1.5,1.5,2.6666666666666665,10.0,-10.308473739296968
2.0,1.5,1.5,3.333333333333333,1.0,-4.604973301116803
2.0,1.5,1.5,3.333333333333333,2.154434690031884,-5.445854189199569
2.0,1.5,1.5,3.333333333333333,4.641588833612778,-5.885210312856562
2.0,1.5,1.5,3.333333333333333,10.0,-6.099906957787041
2.0,1.5,1.5,4.0,1.0,-2.28979121511591
2.0,1.5,1.5,4.0,2.154434690031884,-2.9110311556019366
2.0,1.5,1.5,4.0,4.641588833612778,-3.23507657456397
2.0,1.5,1.5,4.0,10.0,-3.394039317150587
2.6666666666666665,0.5,0.5,2.0,1.0,-1.1283961716561524
2.6666666666666665,0.5,0.5,2.0,2.154434690031884,-1.1272113251992373
2.6666666666666665,0.5,0.5,2.0,4.641588833612778,-1.1266601386499313
2.6666666666666665,0.5,0.5,2.0,10.0,-1.126404010949419
2.6666666666666665,0.5,0.5,2.6666666666666665,1.0,-1.1845249810628578
2.6666666666666665,0.5,0.5,2.6666666666666665,2.154434690031884,-1.1831361574227581
2.6666666666666665,0.5,0.5,2.6666666666666665,4.641588833612778,-1.1824893849547156
2.6666666666666665,0.5,0.5,2.6666666666666665,10.0,-1.1821887630220318
2.6666666666666665,0.5,0.5,3.333333333333333,1.0,-1.2352656664618267
2.6666666666666665,0.5,0.5,3.333333333333333,2.154434690031884,-1.2337729222148033
2.6666666666666665,0.5,0.5,3.333333333333333,4.641588833612778,-1.2330776964614532
2.6666666666666665,0.5,0.5,3.333333333333333,10.0,-1.2327544915591897
2.6666666666666665,0.5,0.5,4.0,1.0,-1.2804321660226443
2.6666666666666665,0.5,0.5,4.0,2.154434690031884,-1.2788411580010495
2.6666666666666665,0.5,0.5,4.0,4.641588833612778,-1.2780998435929343
2.6666666666666665,0.5,0.5,4.0,10.0,-1.2777551422826123
2.6666666666666665,0.5,0.8333333333333333,2.0,1.0,0.7955187928891371
2.6666666666666665,0.5,0.8333333333333333,2.0,2.154434690031884,0.7994066410516869
2.6666666666666665,0.5,0.8333333333333333,2.0,4.641588833612778,0.8012063609504665
2.6666666666666665,0.5,0.8333333333333333,2.0,10.0,0.802040643798997
2.6666666666666665,0.5,0.8333333333333333,2.6666666666666665,1.0,0.6702203781381386
2.6666666666666665,0.5,0.8333333333333333,2.6666666666666665,2.154434690031884,0.6758530346029409
2.6666666666666665,0.5,0.8333333333333333,2.6666666666666665,4.641588833612778,0.678466996361369
2.6666666666666665,0.5,0.8333333333333333,2.6666666666666665,10.0,0.6796801558744278
2.6666666666666665,0.5,0.8333333333333333,3.333333333333333,1.0,0.5357350101736598
2.6666666666666665,0.5,0.8333333333333333,3.333333333333333,2.154434690031884,0.5428129698331845
2.6666666666666665,0.5,0.8333333333333333,3.333333333333333,4.641588833612778,0.5461040553915048
2.6666666666666665,0.5,0.8333333333333333,3.333333333333333,10.0,0.5476328681726814
2.6666666666666665,0.5,0.8333333333333333,4.0,1.0,0.4001972486133347
2.6666666666666665,0.5,0.8333333333333333,4.0,2.154434690031884,0.40837156356029936
2.6666666666666665,0.5,0.8333333333333333,4.0,4.641588833612778,0.41217929054015234
2.6666666666666665,0.5,0.8333333333333333,4.0,10.0,0.41394958740164345
2.6666666666666665,0.5,1.1666666666666665,2.0,1.0,-13.50459339494061
2.6666666666666665,0.5,1.1666666666666665,2.0,2.154434690031884,-13.780356374068047
2.6666666666666665,0.5,1.1666666666666665,2.0,4.641588833612778,-13.920704971420625
2.6666666666666665,0.5,1.1666666666666665,2.0,10.0,-13.984516403624903
2.6666666666666665,0.5,1.1666666666666665,2.6666666666666665,1.0,-8.386164656230179
2.6666666666666665,0.5,1.1666666666666665,2.6666666666666665,2.154434690031884,-8.637914494242398
2.6666666666666665,0.5,1.1666666666666665,2.6666666666666665,4.641588833612778,-8.753423989516037
2.6666666666666665,0.5,1.1666666666666665,2.6666666666666665,10.0,-8.80900559444386
2.6666666666666665,0.5,1.1666666666666665,3.333333333333333,1.0,-5.016151041489918
2.6666666666666665,0.5,1.1666666666666665,3.333333333333333,2.154434690031884,-5.216780691639747
2.6666666666666665,0.5,1.1666666666666665,3.333333333333333,4.641588833612778,-5.312323937713771
2.6666666666666665,0.5,1.1666666666666665,3.333333333333333,10.0,-5.357204432939811
2.6666666666666665,0.5,1.1666666666666665,4.0,1.0,-2.7970034405068924
2.6666666666666665,0.5,1.1666666666666665,4.0,2.154434690031884,-2.951783476122195
2.6666666666666665,0.5,1.1666666666666665,4.0,4.641588833612778,-3.0361471998406397
2.6666666666666665,0.5,1.1666666666666665,4.0,10.0,-3.0695577922379824
2.6666666666666665,0.5,1.5,2.0,1.0,-415.7468809799875
2.6666666666666665,0.5,1.5,2.0,2.154434690031884,-422.24351084131
2.6666666666666665,0.5,1.5,2.0,4.641588833612778,-426.42363565010174
2.6666666666666665,0.5,1.5,2.0,10.0,-428.87149997321245
2.6666666666666665,0.5,1.5,2.6666666666666665,1.0,-273.0545847777984
2.6666666666666665,0.5,1.5,2.6666666666666665,2.154434690031884,-281.8286498320525
2.6666666666666665,0.5,1.5,2.6666666666666665,4.641588833612778,-285.96258581353453
2.6666666666666665,0.5,1.5,2.6666666666666665,10.0,-287.8985276616788
2.6666666666666665,0.5,1.5,3.333333333333333,1.0,-185.23278732727712
2.6666666666666665,0.5,1.5,3.333333333333333,2.154434690031884,-192.07805659372335
2.6666666666666665,0.5,1.5,3.333333333333333,4.641588833612778,-196.70756874118325
2.6666666666666665,0.5,1.5,3.333333333333333,10.0,-198.2968055715044
2.6666666666666665,0.5,1.5,4.0,1.0,-127.47046069609667
2.6666666666666665,0.5,1.5,4.0,2.154434690031884,-132.74453756403793
2.6666666666666665,0.5,1.5,4.0,4.641588833612778,-135.28047381406714
2.6666666666666665,0.5,1.5,4.0,10.0,-136.4797427040039
2.6666666666666665,0.8333333333333333,0.5,2.0,1.0,-1.224242151175699
2.6666666666666665,0.8333333333333333,0.5,2.0,2.154434690031884,-1.2226684149835068
2.6666666666666665,0.8333333333333333,0.5,2.0,4.641588833612778,-1.2220393345573188
2.6666666666666665,0.8333333333333333,0.5,2.0,10.0,-1.2217503787554476
2.6666666666666665,0.8333333333333333,0.5,2.6666666666666665,1.0,-1.2703520919831455
2.6666666666666665,0.8333333333333333,0.5,2.6666666666666665,2.154434690031884,-1.2685926878886136
2.6666666666666665,0.8333333333333333,0.5,2.6666666666666665,4.641588833612778,-1.2677725260086032
2.6666666666666665,0.8333333333333333,0.5,2.6666666666666665,10.0,-1.267391077897965
2.6666666666666665,0.8333333333333333,0.5,3.333333333333333,1.0,-1.3121429002857203
2.6666666666666665,0.8333333333333333,0.5,3.333333333333333,2.154434690031884,-1.3101893857413978
2.6666666666666665,0.8333333333333333,0.5,3.333333333333333,4.641588833612778,-1.309278077556514
2.6666666666666665,0.8333333333333333,0.5,3.333333333333333,10.0,-1.3088540948340057
2.6666666666666665,0.8333333333333333,0.5,4.0,1.0,-1.3498163099463616
2.6666666666666665,0.8333333333333333,0.5,4.0,2.154434690031884,-1.347704860084229
2.6666666666666665,0.8333333333333333,0.5,4.0,4.641588833612778,-1.3467267202997957
2.6666666666666665,0.8333333333333333,0.5,4.0,10.0,-1.3462651114639632
2.6666666666666665,0.8333333333333333,0.8333333333333333,2.0,1.0,0.5327755179614673
2.6666666666666665,0.8333333333333333,0.8333333333333333,2.0,2.154434690031884,0.5402558358143796
2.6666666666666665,0.8333333333333333,0.8333333333333333,2.0,4.641588833612778,0.5437358515674813
2.6666666666666665,0.8333333333333333,0.8333333333333333,2.0,10.0,0.5453528105888985
2.6666666666666665,0.8333333333333333,0.8333333333333333,2.6666666666666665,1.0,0.38809991226468543
2.6666666666666665,0.8333333333333333,0.8333333333333333,2.6666666666666665,2.154434690031884,0.3976382120576921
2.6666666666666665,0.8333333333333333,0.8333333333333333,2.6666666666666665,4.641588833612778,0.4020825409715869
2.6666666666666665,0.8333333333333333,0.8333333333333333,2.6666666666666665,10.0,0.4041488906076135
2.6666666666666665,0.8333333333333333,0.8333333333333333,3.333333333333333,1.0,0.24642940940004987
2.6666666666666665,0.8333333333333333,0.8333333333333333,3.333333333333333,2.154434690031884,0.25757584253237176
2.6666666666666665,0.8333333333333333,0.8333333333333333,3.333333333333333,4.641588833612778,0.26278431208039366
2.6666666666666665,0.8333333333333333,0.8333333333333333,3.333333333333333,10.0,0.26520732257291846
2.6666666666666665,0.8333333333333333,0.8333333333333333,4.0,1.0,0.11120739767430088
