x, y
-0.20645098610706306, 0.7339158061953932
25.43961915865151, 1.4350013238019592
44.63227436121636, 4.797987821021975
54.862527931604, 8.486629600211808
64.1989701739046, 15.227958697378872
78.16477217526474, 22.307651575324332
88.61604974254347, 24.168387609213664
119.76100262314193, 25.857029388403497
147.1461187214612, 27.194069367222664
