x, y
-0.19629067175029888, 19.587543823468756
25.36996348831949, 55.28562590224789
44.78335325858671, 187.80779542173644
54.641506995379494, 320.5155702206641
63.98833564897089, 474.0977521138379
78.11157064848622, 492.64590637244794
88.67491679860416, 498.8327490204166
119.60402597822224, 497.73149102907814
146.8690426185014, 494.74943287275727
